t,v_bus_2,v_bus_7,v_bus_9,q_bus_2,q_bus_7,q_bus_9,F_paper_like
7641,0.991634852821091,0.9785293501776358,0.9756149833719976,-5.0,-5.0,-5.0,0.37556279676353366
7642,0.9916346671474976,0.9785286837232664,0.9756140942173293,-5.0,-5.0,-5.0,0.375562834308615
7643,0.9916242146265122,0.9784976082710308,0.9755775207380994,-5.0,-5.0,-5.0,0.3755644820619934
7644,0.9916171414344964,0.9784766608573824,0.975552929804164,-5.0,-5.0,-5.0,0.37556559284336877
7645,0.9916196135535714,0.9784836488137326,0.975560844093168,-5.0,-5.0,-5.0,0.37556522829340033
7646,0.991655051982362,0.9785878939417164,0.9756825771236118,-5.0,-5.0,-5.0,0.37555972674930865
7647,0.991655797959912,0.9785899286097344,0.975684808830216,-5.0,-5.0,-5.0,0.3755596226931226
7648,0.991639674248458,0.9785433656087762,0.9756311340211158,-5.0,-5.0,-5.0,0.3755620619175837
7649,0.991626205194141,0.9785044469610688,0.9755862509357603,-5.0,-5.0,-5.0,0.3755641051916359
7650,0.991624520114724,0.9784993382742692,0.9755801485892496,-5.0,-5.0,-5.0,0.375564378130438
7651,0.9916210947283792,0.9784887139460068,0.975567279713034,-5.0,-5.0,-5.0,0.37556494965093434
7652,0.9916269457897128,0.9785054312409976,0.9755863837065664,-5.0,-5.0,-5.0,0.37556407459173347
7653,0.991608670829052,0.9784516316227712,0.9755235038031402,-5.0,-5.0,-5.0,0.37556692272552544
7654,0.9915908838884132,0.9783997295381576,0.9754632236582992,-5.0,-5.0,-5.0,0.37556966915552276
7655,0.9915887620134104,0.97839348676209,0.9754559210252486,-5.0,-5.0,-5.0,0.37557000107574295
7656,0.9915789097516404,0.9783649832543566,0.9754230161502612,-5.0,-5.0,-5.0,0.3755715084228528
7657,0.9915659136543292,0.9783274258108942,0.975379698169334,-5.0,-5.0,-5.0,0.37557349677335083
7658,0.9915749530332976,0.9783538583291784,0.9754104285191156,-5.0,-5.0,-5.0,0.37557209194561897
7659,0.991582264562324,0.9783750570901052,0.975434920063531,-5.0,-5.0,-5.0,0.37557096978902
7660,0.9915822349183396,0.9783750920269608,0.9754350492735931,-5.0,-5.0,-5.0,0.3755709661090016
7661,0.9915836915811396,0.978380817308988,0.9754429442139904,-5.0,-5.0,-5.0,0.375570636148253
7662,0.9915734251755866,0.978351499769762,0.975409455838902,-5.0,-5.0,-5.0,0.37557217979381446
7663,0.9915601362295956,0.9783119416566568,0.9753628934181304,-5.0,-5.0,-5.0,0.3755742950979468
7664,0.9915557287663904,0.9782986873000478,0.9753471973189284,-5.0,-5.0,-5.0,0.3755750066847999
7665,0.991564082245298,0.978322990261402,0.975375378436352,-5.0,-5.0,-5.0,0.3755737147233621
7666,0.9915692932724178,0.9783382443891436,0.9753931524447992,-5.0,-5.0,-5.0,0.3755729027093379
7667,0.9915677290825724,0.9783339855104064,0.9753884841009676,-5.0,-5.0,-5.0,0.37557312304576823
7668,0.9915766618073756,0.978360494991442,0.9754196594975983,-5.0,-5.0,-5.0,0.37557170697126835
7669,0.9915854434641332,0.978386301085596,0.9754497986467736,-5.0,-5.0,-5.0,0.37557033456447086
7670,0.9915822308480364,0.97837716183905,0.9754394037422678,-5.0,-5.0,-5.0,0.3755708144280829
7671,0.9915680107426376,0.9783357853161464,0.9753914740412782,-5.0,-5.0,-5.0,0.3755730080952827
7672,0.991572978927566,0.9783503393969724,0.9754084428195572,-5.0,-5.0,-5.0,0.37557223358647024
7673,0.9915904399106736,0.9784018928868036,0.9754688288676036,-5.0,-5.0,-5.0,0.375569488644448
7674,0.9915985607164424,0.9784260618946912,0.9754973080316408,-5.0,-5.0,-5.0,0.37556820045055167
7675,0.9916096782873304,0.9784584510276092,0.9755348960938476,-5.0,-5.0,-5.0,0.3755664885698554
7676,0.991623139880712,0.9784981187464368,0.9755813015954548,-5.0,-5.0,-5.0,0.3755643877573363
7677,0.9916239949614304,0.978500827931588,0.9755846473104066,-5.0,-5.0,-5.0,0.3755642406534953
7678,0.9916171022811704,0.9784807108703164,0.9755613051941184,-5.0,-5.0,-5.0,0.37556530129131316
7679,0.9916168694181106,0.9784800195042964,0.9755605142236952,-5.0,-5.0,-5.0,0.37556533745194937
7680,0.9916241303761788,0.978501304838024,0.9755853329134824,-5.0,-5.0,-5.0,0.37556421252728417
7681,0.991633702926085,0.9785297708978584,0.9756188540301984,-5.0,-5.0,-5.0,0.3755627029716141
7682,0.9916328653239108,0.9785276053622928,0.975616593334122,-5.0,-5.0,-5.0,0.3755628115973994
7683,0.9916224885554816,0.9784964356581806,0.9755796793454722,-5.0,-5.0,-5.0,0.37556446901913787
7684,0.9916183252118556,0.9784838849578132,0.9755647928803616,-5.0,-5.0,-5.0,0.37556513751287124
7685,0.9916228080491624,0.9784970414637034,0.9755801541678706,-5.0,-5.0,-5.0,0.3755644417206299
7686,0.9916494085791732,0.9785745984944236,0.9756701776332952,-5.0,-5.0,-5.0,0.3755603602315741
7687,0.9916623530649572,0.9786121613461746,0.9757136420468704,-5.0,-5.0,-5.0,0.3755583915906615
7688,0.9916519138430996,0.9785818519599848,0.9756785980647424,-5.0,-5.0,-5.0,0.3755599791000217
7689,0.9916443693836072,0.9785601176252688,0.9756536171483609,-5.0,-5.0,-5.0,0.37556111573859924
7690,0.9916457071732396,0.9785642163718238,0.9756585609532896,-5.0,-5.0,-5.0,0.375560896341627
7691,0.991650432309162,0.9785780704574636,0.9756747243629352,-5.0,-5.0,-5.0,0.3755601666903842
7692,0.9916575735086176,0.9785988805725389,0.975698887620857,-5.0,-5.0,-5.0,0.3755590740276882
7693,0.991656977789422,0.9785974115405928,0.97569742794433,-5.0,-5.0,-5.0,0.375559145910445
7694,0.9916539643440636,0.9785889803384894,0.9756879611382842,-5.0,-5.0,-5.0,0.37555958165386466
7695,0.9916553312836772,0.9785932867192392,0.9756932465627364,-5.0,-5.0,-5.0,0.3755593495660649
7696,0.9916676394413833,0.9786296049418804,0.9757357723342772,-5.0,-5.0,-5.0,0.3755574373808165
7697,0.9916740566487608,0.9786483317093008,0.9757575396811452,-5.0,-5.0,-5.0,0.3755564559768977
7698,0.991667002702837,0.9786272395137006,0.9757326463916816,-5.0,-5.0,-5.0,0.37555756909295523
7699,0.991671034974439,0.978638565496604,0.9757454527161789,-5.0,-5.0,-5.0,0.3755569828031915
7700,0.99168101590507,0.9786679425614004,0.9757797986254284,-5.0,-5.0,-5.0,0.3755554401627801
7701,0.991705567095564,0.9787408629057914,0.9758655636374884,-5.0,-5.0,-5.0,0.37555160977286633
7702,0.9917069072498136,0.9787449690576802,0.97587051587138,-5.0,-5.0,-5.0,0.37555139186601777
7703,0.9917041341520464,0.978737229785414,0.9758618448292834,-5.0,-5.0,-5.0,0.3755517886612056
7704,0.9917069225233812,0.9787455067768528,0.9758715939061344,-5.0,-5.0,-5.0,0.37555135429841824
7705,0.9917087448682904,0.9787510008566228,0.97587814230174,-5.0,-5.0,-5.0,0.3755510644475347
7706,0.991719566552763,0.9787831852921416,0.975916042172996,-5.0,-5.0,-5.0,0.3755493779145173
7707,0.9917299241689704,0.978813263091606,0.9759508688553208,-5.0,-5.0,-5.0,0.37554781634194523
7708,0.99172768738015,0.97880605796669,0.9759419612976696,-5.0,-5.0,-5.0,0.37554820178059733
7709,0.9917204969976202,0.9787850764161206,0.9759176206597664,-5.0,-5.0,-5.0,0.3755492920736616
7710,0.9917143408395814,0.9787675963689698,0.9758977470869596,-5.0,-5.0,-5.0,0.3755501928535789
7711,0.99170914910643,0.9787528934622582,0.9758810674748156,-5.0,-5.0,-5.0,0.37555095032546
7712,0.9917061309535878,0.9787444483072222,0.9758715846470728,-5.0,-5.0,-5.0,0.37555138358448337
7713,0.9917183448245892,0.9787803662638076,0.975913542067804,-5.0,-5.0,-5.0,0.375549508062031
7714,0.9917273131267365,0.9788066890636332,0.9759442558465324,-5.0,-5.0,-5.0,0.37554813630166284
7715,0.991731345123657,0.9788186680888918,0.9759583652257302,-5.0,-5.0,-5.0,0.37554750983880597
7716,0.991743171142364,0.978853628110333,0.9759993592715124,-5.0,-5.0,-5.0,0.37554568751112916
7717,0.9917522469792772,0.9788800084102288,0.9760299280882128,-5.0,-5.0,-5.0,0.37554432191104953
7718,0.9917599014767272,0.978901974079022,0.9760551520206202,-5.0,-5.0,-5.0,0.37554319083309556
7719,0.9917701896302276,0.9789316835985228,0.9760894153721033,-5.0,-5.0,-5.0,0.3755416598959815
7720,0.9917832325600876,0.9789693568047768,0.9761328620916114,-5.0,-5.0,-5.0,0.3755397217461522
7721,0.9917809584472608,0.9789624033284108,0.976124544187615,-5.0,-5.0,-5.0,0.3755400852540056
7722,0.9917796369204216,0.9789588440106384,0.9761206804002208,-5.0,-5.0,-5.0,0.3755402632595386
7723,0.9917836337851016,0.97897060037121,0.9761344307687918,-5.0,-5.0,-5.0,0.3755396548586271
7724,0.9917869044538976,0.9789802645377248,0.9761457748391228,-5.0,-5.0,-5.0,0.3755391541376896
7725,0.9917826863446046,0.9789683653677366,0.976132319713428,-5.0,-5.0,-5.0,0.3755397600306391
7726,0.9917658046478128,0.9789189341651732,0.9760747942097454,-5.0,-5.0,-5.0,0.37554231439096813
7727,0.9917665455609144,0.9789213046000812,0.9760777424546672,-5.0,-5.0,-5.0,0.37554218778891413
7728,0.9917944310336708,0.979003388105399,0.9761736747303996,-5.0,-5.0,-5.0,0.37553794142448327
7729,0.9918127646228924,0.9790572239289512,0.9762364928353348,-5.0,-5.0,-5.0,0.3755351674827237
7730,0.9918136197423816,0.9790599329320718,0.9762398380246664,-5.0,-5.0,-5.0,0.37553502426381286
7731,0.9918154397285448,0.9790654201365856,0.9762463782621325,-5.0,-5.0,-5.0,0.3755347391032802
7732,0.9918218510146594,0.9790841281034124,0.9762681231639642,-5.0,-5.0,-5.0,0.3755337788980908
7733,0.9918360026025748,0.9791256229824848,0.976316494287882,-5.0,-5.0,-5.0,0.37553164945609524
7734,0.9918464167008392,0.9791561074769074,0.97635199368242,-5.0,-5.0,-5.0,0.37553008848946345
7735,0.9918476959057588,0.979159912547622,0.9763564946588962,-5.0,-5.0,-5.0,0.37552989232594125
7736,0.9918412102407764,0.979140854951842,0.9763342801846878,-5.0,-5.0,-5.0,0.37553086803842606
7737,0.9918483441866858,0.9791616432777052,0.9763584174642648,-5.0,-5.0,-5.0,0.37552980551408915
7738,0.9918710141069104,0.9792287152668908,0.976437091761088,-5.0,-5.0,-5.0,0.3755263686628947
7739,0.9918845000292894,0.9792685904395942,0.9764838529056552,-5.0,-5.0,-5.0,0.37552433092814935
7740,0.9918871808907408,0.9792762918893532,0.976492715481031,-5.0,-5.0,-5.0,0.3755239411686053
7741,0.9918755803353764,0.979241805252353,0.9764521571596216,-5.0,-5.0,-5.0,0.37552570487325165
7742,0.9918836758992344,0.9792653608449314,0.976479476616909,-5.0,-5.0,-5.0,0.37552450749900707
7743,0.9918985674571,0.9793095311398896,0.9765313896707888,-5.0,-5.0,-5.0,0.37552225219084134
7744,0.9919059143761892,0.9793314807840215,0.9765573268907076,-5.0,-5.0,-5.0,0.375521130415588
7745,0.9919074934570716,0.9793362738497178,0.9765630686413908,-5.0,-5.0,-5.0,0.37552088399603467
7746,0.9919190685096012,0.9793705966408752,0.9766033979418968,-5.0,-5.0,-5.0,0.3755191373622856
7747,0.9919299076442591,0.9794020590939488,0.9766398166098702,-5.0,-5.0,-5.0,0.37551754986410996
7748,0.991923102056761,0.9793809922445752,0.976614369749534,-5.0,-5.0,-5.0,0.37551863373170763
7749,0.9919209031416591,0.9793740226647384,0.9766058380441432,-5.0,-5.0,-5.0,0.375518994780349
7750,0.9919268215205412,0.9793913100058592,0.9766259487209792,-5.0,-5.0,-5.0,0.37551812029361503
7751,0.9919310522292576,0.9794037373438468,0.976640470049261,-5.0,-5.0,-5.0,0.37551749079652386
7752,0.9919268418541742,0.9793918607609124,0.9766270409952732,-5.0,-5.0,-5.0,0.3755180832489909
7753,0.991933786715502,0.9794131509605372,0.9766526418777208,-5.0,-5.0,-5.0,0.3755169906407073
7754,0.9919476192687872,0.9794537711661956,0.976700048683425,-5.0,-5.0,-5.0,0.3755149380430431
7755,0.9919514320405828,0.979465120914318,0.9767134355852124,-5.0,-5.0,-5.0,0.3755143623937525
7756,0.9919606180859668,0.9794924462530404,0.9767456183084406,-5.0,-5.0,-5.0,0.3755129788450504
7757,0.991974739083362,0.9795333494319368,0.9767928873812048,-5.0,-5.0,-5.0,0.3755109293371784
7758,0.991977791543274,0.9795418874243388,0.9768025185803966,-5.0,-5.0,-5.0,0.3755105066714472
7759,0.991973366258284,0.9795291329586376,0.9767878638596136,-5.0,-5.0,-5.0,0.3755111432554243
7760,0.9919667972089038,0.9795105912608154,0.9767668741584904,-5.0,-5.0,-5.0,0.37551206317696584
7761,0.9919723710185256,0.9795275169779074,0.9767870976879652,-5.0,-5.0,-5.0,0.37551120211095107
7762,0.9919732232076264,0.9795302167875974,0.9767904319766472,-5.0,-5.0,-5.0,0.37551106260913397
7763,0.9919813224138064,0.979554312283631,0.9768188213180762,-5.0,-5.0,-5.0,0.37550984619075495
7764,0.9919912106318388,0.9795833114436282,0.9768526404986788,-5.0,-5.0,-5.0,0.3755083910653174
7765,0.9919971318117606,0.979600606587577,0.9768727597423894,-5.0,-5.0,-5.0,0.3755075251963832
7766,0.9920085020860908,0.9796343711681418,0.9769124794650416,-5.0,-5.0,-5.0,0.3755058282405386
7767,0.9920096518326466,0.9796379322106438,0.9769168078588538,-5.0,-5.0,-5.0,0.37550564661395947
7768,0.9920124379413816,0.9796462003742636,0.9769265457898136,-5.0,-5.0,-5.0,0.3755052312980172
7769,0.9920198046142104,0.9796676558347076,0.9769514491525464,-5.0,-5.0,-5.0,0.3755041617169095
7770,0.9920181249645044,0.9796628003339324,0.9769458698206188,-5.0,-5.0,-5.0,0.3755044024688338
7771,0.9919915275220544,0.9795851359577592,0.9768556549442716,-5.0,-5.0,-5.0,0.3755082815066759
7772,0.9919885172116252,0.9795767136686768,0.9768461985105672,-5.0,-5.0,-5.0,0.37550869650222585
7773,0.9919826055114678,0.9795589245689452,0.97682511621406,-5.0,-5.0,-5.0,0.3755095957088273
7774,0.9919838496665394,0.9795622288905752,0.9768287044556933,-5.0,-5.0,-5.0,0.37550943504564577
7775,0.9919895849536708,0.9795787353622696,0.9768477033540156,-5.0,-5.0,-5.0,0.3755086118193012
7776,0.991972540410737,0.9795285970210548,0.9767891678907952,-5.0,-5.0,-5.0,0.37551113058729263
7777,0.991976046364147,0.9795389373938752,0.9768012889959684,-5.0,-5.0,-5.0,0.37551060955358534
7778,0.991997377829334,0.9796010966906372,0.976873419297248,-5.0,-5.0,-5.0,0.375507497976416
7779,0.9920078251145052,0.9796316776078966,0.9769090310629944,-5.0,-5.0,-5.0,0.37550596813145937
7780,0.9920105671059036,0.9796396952562784,0.976918377344816,-5.0,-5.0,-5.0,0.3755055671758114
7781,0.992007214406413,0.9796296590762358,0.9769065379059236,-5.0,-5.0,-5.0,0.375506071701193
7782,0.9920051707683633,0.979624021033547,0.9769002834547528,-5.0,-5.0,-5.0,0.37550634735887756
7783,0.9920163415258494,0.9796574393555326,0.9769397932862484,-5.0,-5.0,-5.0,0.37550466585494335
7784,0.9920245468400252,0.9796818361432827,0.9769685219407386,-5.0,-5.0,-5.0,0.37550344230860483
7785,0.9920210557132466,0.9796720303784872,0.9769574745165256,-5.0,-5.0,-5.0,0.37550392394076043
7786,0.9920043657294454,0.9796224428951416,0.976899177727254,-5.0,-5.0,-5.0,0.3755064114953136
7787,0.9920115689336036,0.9796434139376848,0.9769235127061924,-5.0,-5.0,-5.0,0.3755053649464181
7788,0.9920141106180564,0.9796509782393328,0.976932441146902,-5.0,-5.0,-5.0,0.37550498469363897
7789,0.9920159286728772,0.9796564588362148,0.976938973283762,-5.0,-5.0,-5.0,0.37550470800762314
7790,0.9920124355149716,0.9796466472063188,0.9769279191401876,-5.0,-5.0,-5.0,0.37550519053577414
7791,0.9920154611383206,0.9796556058090188,0.9769384511297902,-5.0,-5.0,-5.0,0.3755047411360624
7792,0.9920184871690504,0.9796645643829736,0.9769489829699184,-5.0,-5.0,-5.0,0.375504291937463
7793,0.992021030398642,0.9796721328383606,0.976957916145448,-5.0,-5.0,-5.0,0.37550391188380045
7794,0.9920341875761378,0.9797102590390724,0.9770019907587796,-5.0,-5.0,-5.0,0.3755020180924465
7795,0.992045172112772,0.9797421304443638,0.9770388723749442,-5.0,-5.0,-5.0,0.37550043697373137
7796,0.992049885762448,0.9797559483014824,0.9770549924208068,-5.0,-5.0,-5.0,0.3754997496591858
7797,0.9920536332147756,0.9797669834576777,0.9770679121748944,-5.0,-5.0,-5.0,0.3754992001777528
7798,0.992044012917384,0.9797389947351548,0.97703549828762,-5.0,-5.0,-5.0,0.37550058720184937
7799,0.9920425034953576,0.9797346243463748,0.9770304723107966,-5.0,-5.0,-5.0,0.37550080320163454
7800,0.992050238606238,0.979757012491066,0.9770563400730392,-5.0,-5.0,-5.0,0.37549969439017433
7801,0.992037106377607,0.97971879916088,0.97701207380919,-5.0,-5.0,-5.0,0.3755015897664362
7802,0.9920302393637482,0.9796992750611117,0.9769898504465988,-5.0,-5.0,-5.0,0.3755025517500567
7803,0.9920304968723928,0.9796997727326714,0.976990241763774,-5.0,-5.0,-5.0,0.37550253059064786
7804,0.9920303922341406,0.9796994589032388,0.9769898929496692,-5.0,-5.0,-5.0,0.3755025458216153
7805,0.9920314839202832,0.979702847261146,0.9769940188677452,-5.0,-5.0,-5.0,0.3755023734128374
7806,0.9920661733092928,0.9798052861866302,0.977114010472883,-5.0,-5.0,-5.0,0.3754972702942987
7807,0.9920725360107282,0.9798238686559914,0.9771356235594983,-5.0,-5.0,-5.0,0.3754963503356624
7808,0.9920799457056232,0.9798459798849016,0.977161732785576,-5.0,-5.0,-5.0,0.37549524911809157
7809,0.992080807227663,0.9798489817959538,0.9771656480129935,-5.0,-5.0,-5.0,0.3754950923897459
7810,0.992076118944167,0.9798354734403164,0.9771501262184866,-5.0,-5.0,-5.0,0.37549575637709715
7811,0.9920585262105264,0.9797834178080066,0.9770890670369332,-5.0,-5.0,-5.0,0.3754983440253563
7812,0.9920609039524622,0.9797901593099244,0.9770967227825516,-5.0,-5.0,-5.0,0.37549801350703477
7813,0.9920435114270532,0.9797389389266522,0.9770368403871,-5.0,-5.0,-5.0,0.37550056150281846
7814,0.9920249849791576,0.9796849527418978,0.9769741991287806,-5.0,-5.0,-5.0,0.37550324475772134
7815,0.9920144012479318,0.9796538685310284,0.9769379261235092,-5.0,-5.0,-5.0,0.3755047970523332
7816,0.9919868197552092,0.9795717584155776,0.9768412117447136,-5.0,-5.0,-5.0,0.3755089267926601
7817,0.9919906503991076,0.9795826831073746,0.9768536782400732,-5.0,-5.0,-5.0,0.37550838436056866
7818,0.9920137546016704,0.9796511334105537,0.9769340175494574,-5.0,-5.0,-5.0,0.3755049480167231
7819,0.9920240881242192,0.979681848728006,0.9769701443456108,-5.0,-5.0,-5.0,0.37550340834641194
7820,0.9920269528973632,0.9796899932125714,0.9769794135698964,-5.0,-5.0,-5.0,0.3755030066276961
7821,0.9920300564794824,0.9796988243498336,0.976989472393331,-5.0,-5.0,-5.0,0.3755025710566182
7822,0.9920312265949612,0.9797020885484422,0.9769931291554088,-5.0,-5.0,-5.0,0.3755024113324679
7823,0.9920419553637352,0.9797339087161014,0.977030502144525,-5.0,-5.0,-5.0,0.3755008213810464
7824,0.9920416608007012,0.9797335064763348,0.9770304080264346,-5.0,-5.0,-5.0,0.375500834038994
7825,0.9920387312814148,0.979724968322516,0.977020492116737,-5.0,-5.0,-5.0,0.37550125824584474
7826,0.992038456217256,0.9797240726724796,0.9770193651562676,-5.0,-5.0,-5.0,0.3755013044931082
7827,0.992036249390903,0.9797176146087664,0.9770118413455232,-5.0,-5.0,-5.0,0.3755016259596229
7828,0.9920366946920486,0.979718278733821,0.9770120737744984,-5.0,-5.0,-5.0,0.37550160360054785
7829,0.992040896556786,0.97973000512814,0.9770252379118466,-5.0,-5.0,-5.0,0.37550102985636613
7830,0.9920355997755836,0.9797145171600272,0.9770072163128776,-5.0,-5.0,-5.0,0.37550180029333413
7831,0.9920210198589888,0.9796717648565284,0.9769573836101412,-5.0,-5.0,-5.0,0.37550393171911456
7832,0.9920183281229896,0.9796639102910006,0.9769482537156224,-5.0,-5.0,-5.0,0.375504323318682
7833,0.9920357456601324,0.979715483432006,0.9770087573623172,-5.0,-5.0,-5.0,0.37550174409880605
7834,0.9920494035186036,0.9797555075552736,0.9770553684735312,-5.0,-5.0,-5.0,0.37549975378732
7835,0.9920527487303424,0.9797650354398408,0.9770662286335206,-5.0,-5.0,-5.0,0.37549928523129195
7836,0.9920517472535288,0.9797620471768038,0.9770626950493176,-5.0,-5.0,-5.0,0.37549943470729813
7837,0.992051952921487,0.9797625353286122,0.9770631594407394,-5.0,-5.0,-5.0,0.37549941254176444
7838,0.9920602582033432,0.9797865278661416,0.977090812656612,-5.0,-5.0,-5.0,0.3754982274101191
7839,0.9920580060482956,0.9797800329964096,0.9770833262951732,-5.0,-5.0,-5.0,0.3754985481336243
7840,0.9920553362646576,0.9797722839835246,0.9770743527129688,-5.0,-5.0,-5.0,0.3754989317403201
7841,0.9920583073477076,0.9797809437214476,0.9770843897597872,-5.0,-5.0,-5.0,0.37549850295583004
7842,0.9920476586822266,0.9797501815752844,0.977048916257262,-5.0,-5.0,-5.0,0.3755000235618172
7843,0.9920432798150176,0.979737469567784,0.9770342003143944,-5.0,-5.0,-5.0,0.375500653745409
7844,0.9920420400474044,0.9797337966211374,0.9770298794760408,-5.0,-5.0,-5.0,0.3755008372814429
7845,0.9920415227727551,0.9797322033263391,0.9770279502112869,-5.0,-5.0,-5.0,0.37550091800663826
7846,0.9920266206415176,0.979687414063185,0.976974846958374,-5.0,-5.0,-5.0,0.37550316679921253
7847,0.9920278867562218,0.9796909432445942,0.9769787984915316,-5.0,-5.0,-5.0,0.3755029940473797
7848,0.9920352684345338,0.9797131002300886,0.9770050308342194,-5.0,-5.0,-5.0,0.37550188192905976
7849,0.9920420584238816,0.979733068713865,0.9770283374905784,-5.0,-5.0,-5.0,0.3755008873081663
7850,0.9920403343330064,0.9797279998282864,0.9770224110830846,-5.0,-5.0,-5.0,0.3755011399304635
7851,0.992034508490128,0.9797111220003636,0.977002904431685,-5.0,-5.0,-5.0,0.3755019770150281
7852,0.9920325443308043,0.979705363606435,0.9769961853211824,-5.0,-5.0,-5.0,0.3755022640529825
7853,0.9920181259927094,0.979662741539965,0.9769462260264504,-5.0,-5.0,-5.0,0.375504395444381
7854,0.9920112341658448,0.9796422695351388,0.9769221441970606,-5.0,-5.0,-5.0,0.3755054224988471
7855,0.9920153136641078,0.9796537359738288,0.9769350849024494,-5.0,-5.0,-5.0,0.3755048579920812
7856,0.9920097590772368,0.9796367386983004,0.9769146776431504,-5.0,-5.0,-5.0,0.37550571923458237
7857,0.992010688701051,0.9796393112535168,0.9769175391343792,-5.0,-5.0,-5.0,0.3755055933704378
7858,0.9920157462085069,0.9796544778256324,0.9769354851736364,-5.0,-5.0,-5.0,0.3755048302126651
7859,0.9920171922452464,0.9796588932118852,0.9769407678351568,-5.0,-5.0,-5.0,0.3755046070165235
7860,0.9920192998467686,0.9796648157814426,0.9769474465542936,-5.0,-5.0,-5.0,0.3755043157562528
7861,0.9920178082764296,0.9796601986440032,0.9769418556058987,-5.0,-5.0,-5.0,0.37550455046340625
7862,0.9920148773973376,0.9796516556220668,0.9769319339621508,-5.0,-5.0,-5.0,0.37550497648631453
7863,0.9920061699721192,0.9796259537653548,0.9769018312214665,-5.0,-5.0,-5.0,0.37550626423970385
7864,0.992006577350488,0.979626745169888,0.9769024088260636,-5.0,-5.0,-5.0,0.37550623151803236
7865,0.992011121830336,0.9796397254887595,0.976917239429856,-5.0,-5.0,-5.0,0.3755055883940607
7866,0.992018516217905,0.9796617097329772,0.976943103290913,-5.0,-5.0,-5.0,0.3755044853101015
7867,0.9920163840633712,0.9796554727256546,0.9769358386219652,-5.0,-5.0,-5.0,0.37550479672675613
7868,0.9920158655940344,0.9796538761323564,0.9769339055363292,-5.0,-5.0,-5.0,0.3755048779362285
7869,0.9920131768925275,0.9796460304916303,0.9769247858878376,-5.0,-5.0,-5.0,0.3755052694622099
7870,0.9920137989734624,0.9796479696004,0.9769271320005548,-5.0,-5.0,-5.0,0.37550517089297114
7871,0.9920213142844247,0.9796707823248147,0.9769543447225258,-5.0,-5.0,-5.0,0.3755040193721006
7872,0.9920084974061952,0.979633777616014,0.9769116919161815,-5.0,-5.0,-5.0,0.37550585854903706
7873,0.99199617845826,0.9795976934690076,0.9768696652530472,-5.0,-5.0,-5.0,0.3755076638282813
7874,0.9919957569394616,0.9795961068788168,0.9768675166538766,-5.0,-5.0,-5.0,0.37550774927361574
7875,0.9919949860797832,0.9795935247147424,0.9768642321968862,-5.0,-5.0,-5.0,0.37550788411663516
7876,0.9919764788374184,0.9795388370448774,0.9768001486313664,-5.0,-5.0,-5.0,0.37551063459242456
7877,0.9919728219777636,0.9795282032392773,0.9767878224077012,-5.0,-5.0,-5.0,0.3755111676190947
7878,0.991973107511966,0.979528750664586,0.976788210344254,-5.0,-5.0,-5.0,0.3755111451156949
7879,0.991979230701893,0.97954618725178,0.9768080912648052,-5.0,-5.0,-5.0,0.37551027791342717
7880,0.991983856171392,0.97955966361907,0.9768237143187188,-5.0,-5.0,-5.0,0.37550960306561343
7881,0.992000520897727,0.9796088622102324,0.9768813165679442,-5.0,-5.0,-5.0,0.3755071318449503
7882,0.9919992802206664,0.9796051863122852,0.9768769922035176,-5.0,-5.0,-5.0,0.3755073167159501
7883,0.9919824630450738,0.9795556284671634,0.9768190269788524,-5.0,-5.0,-5.0,0.3755098053682017
7884,0.991977123046578,0.979539598060978,0.9768000283250244,-5.0,-5.0,-5.0,0.3755106166439179
7885,0.9919773271611152,0.9795400818811562,0.9768004877728808,-5.0,-5.0,-5.0,0.3755105944482429
7886,0.9919707783199546,0.9795211224146336,0.9767785869191578,-5.0,-5.0,-5.0,0.3755115434267074
7887,0.9919635052941524,0.979500077952773,0.9767542882772802,-5.0,-5.0,-5.0,0.37551259758229766
7888,0.9919707074429928,0.9795217531971964,0.9767800012428997,-5.0,-5.0,-5.0,0.3755114982366811
7889,0.9919724953153556,0.9795273392247256,0.976786787422779,-5.0,-5.0,-5.0,0.37551121195441833
7890,0.9919710527051212,0.97952320484942,0.9767820390813812,-5.0,-5.0,-5.0,0.3755114184217606
7891,0.9919795500443,0.979548193703514,0.9768112056458936,-5.0,-5.0,-5.0,0.37551016209093896
7892,0.9919807218166696,0.979551463819745,0.9768148693502468,-5.0,-5.0,-5.0,0.3755100008688715
7893,0.9919847871117032,0.9795630647625104,0.9768281136936484,-5.0,-5.0,-5.0,0.3755094241372703
7894,0.99198861016943,0.97957396767362,0.9768405552075748,-5.0,-5.0,-5.0,0.3755088825233545
7895,0.9919796207250464,0.9795474239715874,0.9768094629090744,-5.0,-5.0,-5.0,0.37551021768023884
7896,0.9919425021363248,0.9794376420527724,0.9766807476035272,-5.0,-5.0,-5.0,0.37551576068425174
7897,0.9919419806770728,0.9794360356361956,0.976678803064152,-5.0,-5.0,-5.0,0.37551584326614257
7898,0.9919544317160608,0.9794728053036535,0.9767218564663208,-5.0,-5.0,-5.0,0.3755139844287439
7899,0.9919603556503682,0.9794902869584604,0.9767423097005212,-5.0,-5.0,-5.0,0.37551310218419065
7900,0.9919597688343206,0.9794886643151348,0.9767404917311454,-5.0,-5.0,-5.0,0.37551318246684184
7901,0.9919678044176136,0.9795125729358832,0.9767686313527963,-5.0,-5.0,-5.0,0.37551197366140177
